Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CD34+ SC	GO:0046849	bone remodeling	2/188	57/9500	0.31178695411737756	0.7437221158906553	0.7171058830128545	Tmem119/Prkca	2
CD34+ SC	GO:0051588	regulation of neurotransmitter transport	2/188	57/9500	0.31178695411737756	0.7437221158906553	0.7171058830128545	Pnkd/Prkca	2
CD34+ SC	GO:0001505	regulation of neurotransmitter levels	3/188	99/9500	0.3120607507984934	0.7437221158906553	0.7171058830128545	Atp1a2/Pnkd/Prkca	3
CD34+ SC	GO:1901137	carbohydrate derivative biosynthetic process	9/188	371/9500	0.31366217586043355	0.7437221158906553	0.7171058830128545	Pmm1/Pigyl/Gxylt2/Galnt16/Uqcc3/St3gal2/B4gat1/St6galnac6/Pid1	9
CD34+ SC	GO:0040017	positive regulation of locomotion	10/188	418/9500	0.314494487270453	0.7437221158906553	0.7171058830128545	Sema5a/Srpx2/Nrp1/Aoc3/Mapk3/Pdgfra/Smo/Akap12/Tek/Prkca	10
CD34+ SC	GO:0071496	cellular response to external stimulus	5/188	188/9500	0.31558307332968694	0.7437221158906553	0.7171058830128545	Wipi1/Dap/Mapk3/Atp1a2/Tle5	5
CD34+ SC	GO:0006829	zinc ion transport	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Slc39a13	1
CD34+ SC	GO:0010863	positive regulation of phospholipase C activity	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Pdgfra	1
CD34+ SC	GO:0034381	plasma lipoprotein particle clearance	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Vldlr	1
CD34+ SC	GO:0034389	lipid droplet organization	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Ptgfrn	1
CD34+ SC	GO:0048745	smooth muscle tissue development	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Osr1	1
CD34+ SC	GO:0070498	interleukin-1-mediated signaling pathway	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Mapk3	1
CD34+ SC	GO:0086004	regulation of cardiac muscle cell contraction	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Atp1a2	1
CD34+ SC	GO:1901658	glycosyl compound catabolic process	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Gusb	1
CD34+ SC	GO:2000209	regulation of anoikis	1/188	19/9500	0.3162303068945278	0.7437221158906553	0.7171058830128545	Tle5	1
CD34+ SC	GO:0120162	positive regulation of cold-induced thermogenesis	2/188	58/9500	0.31909945051808775	0.7437221158906553	0.7171058830128545	Hadh/Mfap2	2
CD34+ SC	GO:1902807	negative regulation of cell cycle G1/S phase transition	2/188	58/9500	0.31909945051808775	0.7437221158906553	0.7171058830128545	Gas1/Fhl1	2
CD34+ SC	GO:0060537	muscle tissue development	7/188	283/9500	0.3281338564421037	0.7437221158906553	0.7171058830128545	S100b/Osr1/Acadm/Pdgfra/Smo/Hmg20b/Vgll4	7
CD34+ SC	GO:0001919	regulation of receptor recycling	1/188	20/9500	0.3297888663612325	0.7437221158906553	0.7171058830128545	Gria3	1
CD34+ SC	GO:0046164	alcohol catabolic process	1/188	20/9500	0.3297888663612325	0.7437221158906553	0.7171058830128545	Adh1	1
CD34+ SC	GO:0051954	positive regulation of amine transport	1/188	20/9500	0.3297888663612325	0.7437221158906553	0.7171058830128545	Pink1	1
CD34+ SC	GO:0098780	response to mitochondrial depolarisation	1/188	20/9500	0.3297888663612325	0.7437221158906553	0.7171058830128545	Pink1	1
CD34+ SC	GO:1903077	negative regulation of protein localization to plasma membrane	1/188	20/9500	0.3297888663612325	0.7437221158906553	0.7171058830128545	Pid1	1
CD34+ SC	GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	1/188	20/9500	0.3297888663612325	0.7437221158906553	0.7171058830128545	Pdcd4	1
CD34+ SC	GO:0043200	response to amino acid	2/188	60/9500	0.33366744596921105	0.7437221158906553	0.7171058830128545	Pdgfra/Lamtor4	2
CD34+ SC	GO:0051341	regulation of oxidoreductase activity	2/188	60/9500	0.33366744596921105	0.7437221158906553	0.7171058830128545	Aoc3/Ccs	2
CD34+ SC	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	2/188	60/9500	0.33366744596921105	0.7437221158906553	0.7171058830128545	Ophn1/Clstn1	2
CD34+ SC	GO:1990845	adaptive thermogenesis	3/188	103/9500	0.33381369657607796	0.7437221158906553	0.7171058830128545	Ckb/Hadh/Mfap2	3
CD34+ SC	GO:0006506	GPI anchor biosynthetic process	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Pigyl	1
CD34+ SC	GO:0040018	positive regulation of multicellular organism growth	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Smo	1
CD34+ SC	GO:0043243	positive regulation of protein-containing complex disassembly	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Sema5a	1
CD34+ SC	GO:0050687	negative regulation of defense response to virus	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Sec14l1	1
CD34+ SC	GO:0050879	multicellular organismal movement	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Dmpk	1
CD34+ SC	GO:0050881	musculoskeletal movement	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Dmpk	1
CD34+ SC	GO:0051767	nitric-oxide synthase biosynthetic process	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Akap12	1
CD34+ SC	GO:0061484	hematopoietic stem cell homeostasis	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Sox4	1
CD34+ SC	GO:0071825	protein-lipid complex subunit organization	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Snx9	1
CD34+ SC	GO:1900047	negative regulation of hemostasis	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Pdgfra	1
CD34+ SC	GO:1900274	regulation of phospholipase C activity	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Pdgfra	1
CD34+ SC	GO:1904376	negative regulation of protein localization to cell periphery	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Pid1	1
CD34+ SC	GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/188	21/9500	0.34307997323086237	0.7437221158906553	0.7171058830128545	Gas1	1
CD34+ SC	GO:0110148	biomineralization	3/188	107/9500	0.3555431395237654	0.7437221158906553	0.7171058830128545	Osr1/Tmem119/Aspn	3
CD34+ SC	GO:0007588	excretion	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Anpep	1
CD34+ SC	GO:0010592	positive regulation of lamellipodium assembly	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Auts2	1
CD34+ SC	GO:0031279	regulation of cyclase activity	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Mapk3	1
CD34+ SC	GO:0032042	mitochondrial DNA metabolic process	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Mpv17	1
CD34+ SC	GO:0035335	peptidyl-tyrosine dephosphorylation	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Ptprs	1
CD34+ SC	GO:0046456	icosanoid biosynthetic process	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Lta4h	1
CD34+ SC	GO:0090200	positive regulation of release of cytochrome c from mitochondria	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Pink1	1
CD34+ SC	GO:1903115	regulation of actin filament-based movement	1/188	22/9500	0.3561088755446715	0.7437221158906553	0.7171058830128545	Atp1a2	1
CD34+ SC	GO:0006338	chromatin remodeling	4/188	153/9500	0.35905901079463576	0.7437221158906553	0.7171058830128545	Chd3/H1f0/Hmg20b/H3f3a	4
CD34+ SC	GO:0002793	positive regulation of peptide secretion	2/188	64/9500	0.3625188498035179	0.7437221158906553	0.7171058830128545	Tm7sf3/Sox4	2
CD34+ SC	GO:0046718	viral entry into host cell	2/188	64/9500	0.3625188498035179	0.7437221158906553	0.7171058830128545	Tpcn1/Nrp1	2
CD34+ SC	GO:0071229	cellular response to acid chemical	2/188	64/9500	0.3625188498035179	0.7437221158906553	0.7171058830128545	Pdgfra/Lamtor4	2
CD34+ SC	GO:0000027	ribosomal large subunit assembly	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Rpl10	1
CD34+ SC	GO:0009309	amine biosynthetic process	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Aldh2	1
CD34+ SC	GO:0032607	interferon-alpha production	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Ptprs	1
CD34+ SC	GO:0042401	cellular biogenic amine biosynthetic process	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Aldh2	1
CD34+ SC	GO:0045910	negative regulation of DNA recombination	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	H1f0	1
CD34+ SC	GO:0046686	response to cadmium ion	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Mapk3	1
CD34+ SC	GO:0048741	skeletal muscle fiber development	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Smo	1
CD34+ SC	GO:0071354	cellular response to interleukin-6	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Pid1	1
CD34+ SC	GO:1901616	organic hydroxy compound catabolic process	1/188	23/9500	0.36888071890799734	0.7437221158906553	0.7171058830128545	Adh1	1
CD34+ SC	GO:0031507	heterochromatin assembly	2/188	65/9500	0.36966162222964416	0.7437221158906553	0.7171058830128545	H1f0/H3f3a	2
CD34+ SC	GO:0044409	entry into host	2/188	66/9500	0.376772988884719	0.7437221158906553	0.7171058830128545	Tpcn1/Nrp1	2
CD34+ SC	GO:0003016	respiratory system process	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Atp1a2	1
CD34+ SC	GO:0009409	response to cold	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Acadm	1
CD34+ SC	GO:0009620	response to fungus	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Cotl1	1
CD34+ SC	GO:0019226	transmission of nerve impulse	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Scn1b	1
CD34+ SC	GO:0043276	anoikis	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Tle5	1
CD34+ SC	GO:0044319	wound healing, spreading of cells	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Tmeff2	1
CD34+ SC	GO:0051491	positive regulation of filopodium assembly	1/188	24/9500	0.38140054847909544	0.7437221158906553	0.7171058830128545	Nrp1	1
CD34+ SC	GO:0022404	molting cycle process	2/188	68/9500	0.3908953668700832	0.7505467253836133	0.7236862542457373	Ldb2/Smo	2
CD34+ SC	GO:0022405	hair cycle process	2/188	68/9500	0.3908953668700832	0.7505467253836133	0.7236862542457373	Ldb2/Smo	2
CD34+ SC	GO:0097581	lamellipodium organization	2/188	68/9500	0.3908953668700832	0.7505467253836133	0.7236862542457373	Ablim1/Auts2	2
CD34+ SC	GO:0001662	behavioral fear response	1/188	25/9500	0.39367331091956914	0.7505467253836133	0.7236862542457373	Atp1a2	1
CD34+ SC	GO:0033687	osteoblast proliferation	1/188	25/9500	0.39367331091956914	0.7505467253836133	0.7236862542457373	Tmem119	1
CD34+ SC	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	1/188	25/9500	0.39367331091956914	0.7505467253836133	0.7236862542457373	Fzd2	1
CD34+ SC	GO:0045814	negative regulation of gene expression, epigenetic	2/188	69/9500	0.39790348956176036	0.752755180496512	0.7258156734467959	H1f0/H3f3a	2
CD34+ SC	GO:0045727	positive regulation of translation	3/188	116/9500	0.40402106633436463	0.752755180496512	0.7258156734467959	Pink1/Mapk3/Sox4	3
CD34+ SC	GO:0031668	cellular response to extracellular stimulus	4/188	163/9500	0.4040868164130297	0.752755180496512	0.7258156734467959	Wipi1/Dap/Mapk3/Tle5	4
CD34+ SC	GO:0001881	receptor recycling	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Gria3	1
CD34+ SC	GO:0005978	glycogen biosynthetic process	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Acadm	1
CD34+ SC	GO:0009250	glucan biosynthetic process	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Acadm	1
CD34+ SC	GO:0022602	ovulation cycle process	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Pdgfra	1
CD34+ SC	GO:0071260	cellular response to mechanical stimulus	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Atp1a2	1
CD34+ SC	GO:0098815	modulation of excitatory postsynaptic potential	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Dmpk	1
CD34+ SC	GO:0140115	export across plasma membrane	1/188	26/9500	0.40570385630712813	0.752755180496512	0.7258156734467959	Atp1a2	1
CD34+ SC	GO:0002183	cytoplasmic translational initiation	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Mif4gd	1
CD34+ SC	GO:0034110	regulation of homotypic cell-cell adhesion	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Prkca	1
CD34+ SC	GO:0042596	fear response	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Atp1a2	1
CD34+ SC	GO:0043403	skeletal muscle tissue regeneration	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Ptgfrn	1
CD34+ SC	GO:0046677	response to antibiotic	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Aoc3	1
CD34+ SC	GO:0061384	heart trabecula morphogenesis	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Tek	1
CD34+ SC	GO:1903350	response to dopamine	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Mapk3	1
CD34+ SC	GO:1903351	cellular response to dopamine	1/188	27/9500	0.41749694001139903	0.7581547933755901	0.7310220456641149	Mapk3	1
CD34+ SC	GO:0061900	glial cell activation	1/188	28/9500	0.42905722453349937	0.766360867445782	0.7389344417949287	Smo	1
CD34+ SC	GO:0001101	response to acid chemical	2/188	74/9500	0.4323617667775145	0.7701718404818149	0.7426090282106759	Pdgfra/Lamtor4	2
CD34+ SC	GO:0023061	signal release	6/188	267/9500	0.43485191798260603	0.7734740982154877	0.745793105162866	Pink1/Tm7sf3/Hadh/Sox4/Pnkd/Prkca	6
CD34+ SC	GO:0061919	process utilizing autophagic mechanism	8/188	366/9500	0.43843901130508167	0.7734740982154877	0.745793105162866	Tpcn1/Pink1/Wipi1/Dap/Bnip3l/Mapk3/Ormdl3/Smo	8
CD34+ SC	GO:0019748	secondary metabolic process	1/188	29/9500	0.4403892813100725	0.7734740982154877	0.745793105162866	Fmo2	1
CD34+ SC	GO:0042073	intraciliary transport	1/188	29/9500	0.4403892813100725	0.7734740982154877	0.745793105162866	Ift27	1
CD34+ SC	GO:0043330	response to exogenous dsRNA	1/188	29/9500	0.4403892813100725	0.7734740982154877	0.745793105162866	Mapk3	1
CD34+ SC	GO:0051289	protein homotetramerization	1/188	30/9500	0.4514975924824627	0.7802149076937465	0.7522926754053607	Crtc3	1
CD34+ SC	GO:0032963	collagen metabolic process	2/188	77/9500	0.45253057740047775	0.7802149076937465	0.7522926754053607	Mrc2/Fap	2
CD34+ SC	GO:0031623	receptor internalization	2/188	78/9500	0.4591633127867979	0.7853705745474556	0.7572638319067666	Dnm1/Ophn1	2
CD34+ SC	GO:0033344	cholesterol efflux	1/188	31/9500	0.46238655263170225	0.7853705745474556	0.7572638319067666	Abca8a	1
CD34+ SC	GO:0043029	T cell homeostasis	1/188	31/9500	0.46238655263170225	0.7853705745474556	0.7572638319067666	Siva1	1
CD34+ SC	GO:0050906	detection of stimulus involved in sensory perception	1/188	31/9500	0.46238655263170225	0.7853705745474556	0.7572638319067666	Sema5a	1
CD34+ SC	GO:0001947	heart looping	1/188	32/9500	0.4730604704799689	0.7892340506232074	0.7609890423900978	Smo	1
CD34+ SC	GO:0006509	membrane protein ectodomain proteolysis	1/188	32/9500	0.4730604704799689	0.7892340506232074	0.7609890423900978	Snx9	1
CD34+ SC	GO:0062237	protein localization to postsynapse	1/188	32/9500	0.4730604704799689	0.7892340506232074	0.7609890423900978	Clstn1	1
CD34+ SC	GO:0042311	vasodilation	1/188	33/9500	0.4835235705591584	0.7946193236554766	0.7661815879532291	Vstm4	1
CD34+ SC	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	1/188	33/9500	0.4835235705591584	0.7946193236554766	0.7661815879532291	Ophn1	1
CD34+ SC	GO:1902905	positive regulation of supramolecular fiber organization	3/188	132/9500	0.48721144198170363	0.7972939667010203	0.7687605112122502	Sema5a/Nrp1/Snx9	3
CD34+ SC	GO:0060135	maternal process involved in female pregnancy	1/188	34/9500	0.4937799948471988	0.7987263927371858	0.7701416737668757	Mapk3	1
CD34+ SC	GO:0070925	organelle assembly	11/188	542/9500	0.510458087995584	0.7992405135749834	0.7706373953132529	Tmem107/Pink1/Ccdc28b/Ptprd/Wipi1/Ablim1/Ptprs/Pdgfra/Myl9/Txndc15/Rpl10	11
CD34+ SC	GO:0055007	cardiac muscle cell differentiation	2/188	86/9500	0.5104930267024119	0.7992405135749834	0.7706373953132529	Acadm/Pdgfra	2
CD34+ SC	GO:0007585	respiratory gaseous exchange by respiratory system	1/188	36/9500	0.5136889807887863	0.7992405135749834	0.7706373953132529	Atp1a2	1
CD34+ SC	GO:0043470	regulation of carbohydrate catabolic process	1/188	36/9500	0.5136889807887863	0.7992405135749834	0.7706373953132529	Prxl2c	1
CD34+ SC	GO:0072595	maintenance of protein localization in organelle	1/188	37/9500	0.5233494279159744	0.8000768999691624	0.7714438492171003	Pink1	1
CD34+ SC	GO:2000677	regulation of transcription regulatory region DNA binding	1/188	37/9500	0.5233494279159744	0.8000768999691624	0.7714438492171003	H1f0	1
CD34+ SC	GO:0050817	coagulation	2/188	89/9500	0.528909218548015	0.8024151450964528	0.7736984135239557	Pdgfra/Prkca	2
CD34+ SC	GO:0006111	regulation of gluconeogenesis	1/188	38/9500	0.5328189732559087	0.8024151450964528	0.7736984135239557	Acadm	1
CD34+ SC	GO:0055117	regulation of cardiac muscle contraction	1/188	38/9500	0.5328189732559087	0.8024151450964528	0.7736984135239557	Atp1a2	1
CD34+ SC	GO:0097479	synaptic vesicle localization	1/188	38/9500	0.5328189732559087	0.8024151450964528	0.7736984135239557	Dnm1	1
CD34+ SC	GO:0042157	lipoprotein metabolic process	2/188	90/9500	0.5349434300643019	0.8024151450964528	0.7736984135239557	Pigyl/Wipi1	2
CD34+ SC	GO:0007164	establishment of tissue polarity	1/188	39/9500	0.542101369475301	0.8030792247125658	0.7743387271428849	Fzd2	1
CD34+ SC	GO:0008542	visual learning	1/188	39/9500	0.542101369475301	0.8030792247125658	0.7743387271428849	Atp1a2	1
CD34+ SC	GO:0010712	regulation of collagen metabolic process	1/188	39/9500	0.542101369475301	0.8030792247125658	0.7743387271428849	Fap	1
CD34+ SC	GO:0044283	small molecule biosynthetic process	6/188	302/9500	0.5546223205806342	0.8102668349207263	0.7812691080673548	Pycr1/Ephx1/Sptssa/Gamt/Acadm/Lta4h	6
CD34+ SC	GO:0002720	positive regulation of cytokine production involved in immune response	1/188	41/9500	0.560119359749119	0.8102668349207263	0.7812691080673548	Tek	1
CD34+ SC	GO:0001649	osteoblast differentiation	3/188	148/9500	0.5644636526657552	0.8137555452951243	0.7846329649167815	Tmem119/Smo/H3f3a	3
CD34+ SC	GO:0009582	detection of abiotic stimulus	1/188	42/9500	0.5688620979209305	0.8141296215750603	0.7849936538021945	Sema5a	1
CD34+ SC	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	1/188	42/9500	0.5688620979209305	0.8141296215750603	0.7849936538021945	Fhl1	1
CD34+ SC	GO:0051781	positive regulation of cell division	1/188	42/9500	0.5688620979209305	0.8141296215750603	0.7849936538021945	Cat	1
CD34+ SC	GO:0062013	positive regulation of small molecule metabolic process	2/188	96/9500	0.5700308141421793	0.8146393655665799	0.7854851551403139	Prxl2c/Pid1	2
CD34+ SC	GO:0006998	nuclear envelope organization	1/188	43/9500	0.5774319779791738	0.8181063726780863	0.7888280854404721	Dmpk	1
CD34+ SC	GO:0009581	detection of external stimulus	1/188	43/9500	0.5774319779791738	0.8181063726780863	0.7888280854404721	Sema5a	1
