gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Stim1	5.980003965210231e-38	-0.3278956288193496	0.071	0.515	1.2589702347957099e-33	1.9415444822791162e-38	-0.28319525871152507	0.087	0.497	4.087533598542224e-34	5.980003965210231e-38	3.883088964558251e-38	LEC
Mical3	1.6491663359080787e-41	-0.5057503875424167	0.152	0.679	3.471989886987278e-37	6.424674845036124e-38	-0.4372374370744045	0.14	0.608	1.3525867951254552e-33	6.424674845036124e-38	3.2983326718161507e-41	LEC
Herc2	1.407379601438766e-41	-0.43733194798500213	0.112	0.617	2.962956274909034e-37	7.599881020716885e-38	-0.3367883744168288	0.104	0.529	1.600002951291526e-33	7.599881020716885e-38	2.814759202877546e-41	LEC
Ica1	8.179715270164264e-42	-0.2738164707906122	0.186	0.409	1.7220754558276823e-37	8.131370046839199e-38	-0.25144406568129285	0.209	0.448	1.7118973359610566e-33	8.131370046839199e-38	1.6359430540328583e-41	BEC
Hmgb1	4.863663478181847e-49	-0.8053019085019176	0.408	0.85	1.0239470720616242e-44	8.291353575721004e-38	-0.7430747788930895	0.418	0.83	1.745578668296543e-33	8.291353575721004e-38	9.727326956363718e-49	LEC
Npl	9.09650194196727e-38	-0.32607527176938045	0.011	0.361	1.9150865538423692e-33	1.7044383616597636e-51	-0.3012805879300205	0.021	0.333	3.5883540828023004e-47	9.09650194196727e-38	3.40887672331954e-51	LEC
Efnb2	2.172054906993697e-56	-0.7342628770196449	0.123	0.715	4.57282719569383e-52	1.4665289598034535e-37	-0.4914437275819878	0.133	0.575	3.0874834190742105e-33	1.4665289598034535e-37	4.344109813987436e-56	LEC
Ccpg1	2.2879213214958218e-37	-0.3091200874910238	0.042	0.442	4.8167607581451534e-33	1.0389977428695032e-46	-0.26318582494360104	0.048	0.425	2.187401948063165e-42	2.2879213214958218e-37	2.0779954857389955e-46	LEC
Taldo1	2.8745561508281203e-37	-0.4913034090690346	0.163	0.653	6.0518030643384416e-33	2.472631853523655e-41	-0.4711962990791774	0.134	0.608	5.2056318412233505e-37	2.8745561508281203e-37	4.945263707047329e-41	LEC
Ralgps2	3.0294335080157467e-37	-0.299420352424322	0.031	0.412	6.377866364425551e-33	6.194048427328744e-50	-0.3365835928307466	0.035	0.386	1.3040330154055204e-45	3.0294335080157467e-37	1.2388096854657499e-49	LEC
Hs3st1	3.073743841626596e-37	-0.3731160586636702	0.018	0.372	6.471152909776472e-33	3.675237778171878e-43	-0.33256104991830043	0.021	0.294	7.737478094385255e-39	3.073743841626596e-37	7.350475556343756e-43	LEC
Smg6	3.152914957651926e-37	-0.3441832059683032	0.105	0.573	6.6378318603446e-33	7.351582921812338e-39	-0.30487950369676736	0.092	0.51	1.5477287525291514e-34	3.152914957651926e-37	1.4703165843624628e-38	LEC
Klf10	3.161132555492686e-48	-0.5926318773196148	0.076	0.584	6.655132369078752e-44	3.545280732542231e-37	-0.4489902076790277	0.091	0.477	7.463879526221159e-33	3.545280732542231e-37	6.322265110985378e-48	LEC
Ubxn2a	3.829421630445953e-37	-0.28607310769890454	0.04	0.434	8.062081358577865e-33	4.3780550400123616e-48	-0.2735318012141973	0.044	0.412	9.217119275738026e-44	3.829421630445953e-37	8.756110080024738e-48	LEC
Gria3	4.0303227852715454e-37	-0.4866344091582644	0.025	0.394	8.485038559832184e-33	1.6839848862784266e-72	-0.47524375142197767	0.019	0.412	3.5452933810819715e-68	4.0303227852715454e-37	3.3679697725568356e-72	LEC
Creg2	4.641582879064063e-37	-0.3542360259979313	0.022	0.38	9.77192443529357e-33	8.683322734733779e-47	-0.30557929345052287	0.028	0.34	1.8280999353435024e-42	4.641582879064063e-37	1.7366645469467495e-46	LEC
Dock1	5.2161744815766034e-37	-0.31872120250002767	0.062	0.485	1.0981612136063224e-32	5.126442522075351e-42	-0.3329008719708174	0.077	0.484	1.0792699441725236e-37	5.2161744815766034e-37	1.02528850441507e-41	LEC
Ndufb11	3.763584356155221e-38	-0.2599808964679594	0.65	0.761	7.923474145013586e-34	5.255118536099536e-37	-0.30072133146024593	0.58	0.814	1.1063601054050354e-32	5.255118536099536e-37	7.527168712310468e-38	FRC
Bet1	5.3153553898278495e-37	-0.2840465491219272	0.069	0.504	1.1190417702204572e-32	2.3015905968412977e-54	-0.31023152214190064	0.061	0.51	4.845538683529984e-50	5.3153553898278495e-37	4.603181193682578e-54	LEC
Gas6	1.300616726432925e-41	-0.37472650969876975	0.268	0.533	2.7381883941592373e-37	6.82651388429437e-37	-0.3886176939329238	0.289	0.575	1.4371859680604938e-32	6.82651388429437e-37	2.6012334528658567e-41	FRC
Rbpms	7.25066954450857e-37	-0.30113226663386505	0.719	0.815	1.5264834592053892e-32	2.932278240789775e-53	-0.3983151063792556	0.637	0.87	6.1733253803347136e-49	7.25066954450857e-37	5.864556481579566e-53	FRC
Idh3g	2.264592054913982e-40	-0.39779392715410883	0.105	0.588	4.7676456532104065e-36	8.070922693600526e-37	-0.3113930002957109	0.105	0.523	1.699171354683719e-32	8.070922693600526e-37	4.529184109827972e-40	LEC
Mia3	8.666014869012588e-37	-0.3609356052089525	0.096	0.555	1.82445611037322e-32	3.58787758391093e-39	-0.3299776750826636	0.094	0.51	7.553558677407681e-35	8.666014869012588e-37	7.175755167821823e-39	LEC
Ablim1	5.2583384623271626e-55	-0.5112416982879656	0.049	0.591	1.1070379964737375e-50	9.255805106096702e-37	-0.39585401617452987	0.104	0.516	1.9486246489865388e-32	9.255805106096702e-37	1.0516676924654287e-54	LEC
Cmah	1.6394239147419645e-51	-0.7583781194968948	0.062	0.577	3.451479167706258e-47	9.498889813822772e-37	-0.6021477161207225	0.132	0.562	1.999801272504108e-32	9.498889813822772e-37	3.2788478294839266e-51	LEC
Ptov1	3.203716544476291e-47	-0.4634585207981248	0.096	0.62	6.7447844410859356e-43	9.590288830305828e-37	-0.3555327607130131	0.116	0.542	2.0190435074442858e-32	9.590288830305828e-37	6.40743308895255e-47	LEC
Cyb5a	3.6802693517036283e-51	-0.4459794071733266	0.561	0.696	7.748071066141649e-47	9.917952466226755e-37	-0.37015248588412597	0.615	0.713	2.0880265327147188e-32	9.917952466226755e-37	7.360538703407244e-51	BEC
Nxpe2	5.191965822786856e-42	-0.3583103697033984	0.162	0.371	1.0930645646713167e-37	1.0416432889084852e-36	-0.2853985093924779	0.175	0.394	2.192971616139034e-32	1.0416432889084852e-36	1.0383931645573711e-41	BEC
Ifngr1	2.719274240009956e-41	-0.46230395831172844	0.123	0.613	5.724888057492961e-37	1.1624050823180411e-36	-0.4145592404125632	0.135	0.582	2.447211419804172e-32	1.1624050823180411e-36	5.438548480019892e-41	LEC
Kmt2c	3.4530681111017273e-43	-0.3965493937965874	0.087	0.584	7.269744294302467e-39	1.2554199495448476e-36	-0.29028221410088867	0.096	0.51	2.643035619776768e-32	1.2554199495448476e-36	6.906136222203491e-43	LEC
Tcf3	2.4439898088068393e-40	-0.32880576273241613	0.051	0.485	5.1453317444810386e-36	1.5283533129120433e-36	-0.2729855937195371	0.071	0.438	3.2176422296737245e-32	1.5283533129120433e-36	4.887979617613697e-40	LEC
Sema6a	7.913966479994589e-39	-0.4577878174853943	0.109	0.602	1.6661273630332608e-34	1.5735259694163648e-36	-0.42048572009716156	0.119	0.549	3.312744223412273e-32	1.5735259694163648e-36	1.5827932959989097e-38	LEC
Sgk1	2.3958828743207065e-47	-0.8575873428054225	0.203	0.745	5.044052215307383e-43	1.8733339545250218e-36	-0.7352394669753898	0.225	0.68	3.943929974461528e-32	1.8733339545250218e-36	4.791765748641448e-47	LEC
Cdc42ep3	2.383281799817732e-36	-0.32404806568795425	0.333	0.547	5.017523173156272e-32	8.668054550536361e-44	-0.35218841753717856	0.328	0.631	1.82488552452442e-39	2.383281799817732e-36	1.7336109101072865e-43	FRC
Col1a2	3.851784956586586e-86	-0.6532146339485723	0.747	0.898	8.10916286910174e-82	2.8346883963301598e-36	-0.35501809067485257	0.829	0.907	5.967869480793885e-32	2.8346883963301598e-36	7.70356991317327e-86	FRC
Tpp1	9.22777536898629e-39	-0.2706904394835328	0.2	0.414	1.9427235484326836e-34	4.4070315309987727e-36	-0.2651458322450436	0.237	0.472	9.278123482211716e-32	4.4070315309987727e-36	1.8455550737972682e-38	BEC
Vat1	1.5401287538117247e-44	-0.35011518252433227	0.25	0.473	3.242433065399824e-40	4.959299311193836e-36	-0.29226874452857265	0.263	0.496	1.0440812839856384e-31	4.959299311193836e-36	3.0802575076234623e-44	BEC
Pgls	1.466223564423032e-37	-0.438836349092385	0.134	0.628	3.0868404701798096e-33	5.441811538050734e-36	-0.3920250312597102	0.134	0.582	1.145664583105821e-31	5.441811538050734e-36	2.932447128846088e-37	LEC
Lbh	9.760029211972241e-50	-0.46207043627076805	0.236	0.473	2.054778949996516e-45	6.196103257780857e-36	-0.3524522118570342	0.27	0.502	1.304465618860604e-31	6.196103257780857e-36	1.9520058423944383e-49	BEC
Slc6a6	2.3426385402547364e-51	-0.5530464148703161	0.226	0.489	4.931956918798296e-47	6.302014993200905e-36	-0.41402600321288247	0.25	0.5	1.3267632165185864e-31	6.302014993200905e-36	4.6852770805094805e-51	BEC
Pgm5	5.6968406360597e-45	-0.6485002826530796	0.051	0.493	1.1993558591096486e-40	6.70818626792382e-36	-0.45775114997129596	0.055	0.366	1.4122744549860018e-31	6.70818626792382e-36	1.1393681272119447e-44	LEC
Rnasek	7.379746659447479e-36	-0.26516525690044146	0.575	0.749	1.5536580642134777e-31	1.78828036033141e-38	-0.32313347415176896	0.547	0.807	3.7648666426057176e-34	7.379746659447479e-36	3.5765607206628216e-38	FRC
Sri	1.086856694870419e-39	-0.5957067644977928	0.232	0.719	2.288159399710693e-35	7.607559490570087e-36	-0.6078068365708871	0.227	0.693	1.6016194995497203e-31	7.607559490570087e-36	2.1737133897408428e-39	LEC
Rev3l	7.849345949867457e-36	-0.3303690137288983	0.06	0.467	1.6525228028255958e-31	2.0640070638641492e-51	-0.308013641764407	0.058	0.484	4.3453540715531933e-47	7.849345949867457e-36	4.128014127728285e-51	LEC
Ifi27	8.154456230591933e-36	-0.48639608739353696	0.138	0.599	1.7167576702265197e-31	1.473325826777584e-63	-0.5655420968005334	0.076	0.582	3.101792863114847e-59	8.154456230591933e-36	2.946651653555133e-63	LEC
Grcc10	2.690127000155908e-46	-0.6894614916396532	0.185	0.704	5.6635243734282334e-42	8.481417105038423e-36	-0.5915859750503393	0.214	0.68	1.7855927431237392e-31	8.481417105038423e-36	5.3802540003118465e-46	LEC
Apc	3.4729928079632056e-48	-0.6812171200240382	0.181	0.712	7.311691758604936e-44	9.358229458385003e-36	-0.5266917885394227	0.178	0.647	1.9701880478737948e-31	9.358229458385003e-36	6.945985615926388e-48	LEC
Fabp4	1.079126967137818e-35	-0.8883558336886686	0.292	0.737	2.271886003915248e-31	3.752935257791819e-36	-0.8354616248375603	0.443	0.902	7.901054598229117e-32	1.079126967137818e-35	7.50587051558367e-36	LEC
Sned1	2.415932951971815e-39	-0.3998590054580144	0.062	0.511	5.086263643786262e-35	1.3369346586999122e-35	-0.30546212655947524	0.069	0.425	2.8146485369609253e-31	1.3369346586999122e-35	4.831865903943631e-39	LEC
Rps3	1.4372728913905625e-35	-0.45230978920312626	0.788	0.967	3.0258906182445513e-31	9.853537747712479e-40	-0.47159524486617266	0.816	0.987	2.0744653020259082e-35	1.4372728913905625e-35	1.9707075495424993e-39	LEC
Fam3c	1.9134180739564037e-36	-0.3788300878498068	0.1	0.551	4.0283190711004166e-32	1.589284891170009e-35	-0.34207409601004535	0.08	0.444	3.34592148138022e-31	1.589284891170009e-35	3.826836147912839e-36	LEC
Spag9	4.658328269733534e-48	-0.32730130856066575	0.614	0.773	9.80717850627001e-44	1.642911215492205e-35	-0.2995326618337997	0.525	0.805	3.458820981975739e-31	1.642911215492205e-35	9.316656539467133e-48	FRC
Tm2d2	2.256354309427782e-37	-0.37328688212769573	0.118	0.602	4.750302727638309e-33	1.6574424169276412e-35	-0.3222948310030507	0.115	0.542	3.489413520357763e-31	1.6574424169276412e-35	4.512708618855598e-37	LEC
Maged1	1.7279604430371629e-46	-0.47835742456429664	0.096	0.624	3.637875120726139e-42	2.3047454474473273e-35	-0.3677090046999355	0.144	0.601	4.852180590510858e-31	2.3047454474473273e-35	3.4559208860743273e-46	LEC
Fuca1	4.921936487905949e-41	-0.5075292980980307	0.138	0.653	1.0362152887988395e-36	3.239725255912542e-35	-0.4006764227334135	0.154	0.621	6.820593581272675e-31	3.239725255912542e-35	9.843872975811895e-41	LEC
Cdkn1c	3.2470390094187945e-35	-0.2569945142336657	0.257	0.496	6.835991226529388e-31	4.175117947536533e-64	-0.28423662325722854	0.14	0.452	8.789875814948663e-60	3.2470390094187945e-35	8.350235895073068e-64	FRC
Ednrb	3.259676124081127e-35	-0.45902966115540356	0.058	0.46	6.862596144027997e-31	2.8157270384898616e-50	-0.54496438551987	0.058	0.464	5.9279501341327054e-46	3.259676124081127e-35	5.631454076979723e-50	LEC
Gps2	3.458123247759677e-35	-0.31408782254121737	0.078	0.504	7.2803868735084475e-31	6.937867705101976e-45	-0.3122758918875974	0.065	0.464	1.460629287955119e-40	3.458123247759677e-35	1.3875735410203976e-44	LEC
Abhd17a	3.4664894311697496e-35	-0.3579647577330171	0.359	0.529	7.298000199441674e-31	1.1825656053947917e-43	-0.3973110564158671	0.349	0.576	2.489655369037655e-39	3.4664894311697496e-35	2.3651312107895893e-43	BEC
Thoc7	4.682480383296398e-36	-0.43534033182211085	0.141	0.617	9.858025950953906e-32	3.8167417614221294e-35	-0.37420812043752094	0.125	0.556	8.03538643032201e-31	3.8167417614221294e-35	9.364960766592873e-36	LEC
Aqp1	2.0897819132322357e-48	-0.5909176146133611	0.479	0.664	4.399617861927826e-44	4.375225272305277e-35	-0.48510885309008633	0.506	0.691	9.2111617657843e-31	4.375225272305277e-35	4.1795638264644714e-48	BEC
Fbxl7	2.265060768090128e-43	-0.4844702168302435	0.112	0.642	4.7686324350601466e-39	4.392929509100359e-35	-0.4002514860486611	0.133	0.582	9.248434495508985e-31	4.392929509100359e-35	4.530121536180276e-43	LEC
Grem1	4.7968882214126555e-35	-0.30930657504026005	0.092	0.25	1.0098888772540064e-30	6.572559033502729e-50	-0.3482218044682205	0.093	0.311	1.3837208533233295e-45	4.7968882214126555e-35	1.3145118067005448e-49	FRC
Mrpl42	5.097145389477493e-35	-0.36850497067858395	0.103	0.533	1.0731020188466966e-30	2.2466856441219667e-40	-0.37755219635825277	0.111	0.556	4.729947286569976e-36	5.097145389477493e-35	4.493371288243935e-40	LEC
Jmjd1c	6.218132819742181e-38	-0.3126260835864407	0.451	0.673	1.3091035025403214e-33	5.467560383100058e-35	-0.2751505546848498	0.362	0.68	1.1510854874540553e-30	5.467560383100058e-35	1.2436265639484416e-37	FRC
Cavin2	9.953187786130214e-85	-0.7695664839988208	0.242	0.586	2.095444624613994e-80	5.643818020168477e-35	-0.4228761466695252	0.288	0.554	1.1881930077860695e-30	5.643818020168477e-35	1.9906375572260364e-84	BEC
Glul	6.327981929965154e-35	-0.389809256729973	0.112	0.562	1.3322300357155638e-30	2.2603961790533596e-40	-0.43438654736106525	0.122	0.588	4.758812075761038e-36	6.327981929965154e-35	4.5207923581067e-40	LEC
Jund	2.814601935543876e-43	-0.592480569140639	0.67	0.942	5.925581454900522e-39	6.578413213852187e-35	-0.5693127520564474	0.685	0.941	1.3849533339123009e-30	6.578413213852187e-35	5.629203871087773e-43	LEC
Tmem205	7.217749777913661e-35	-0.30746527614329666	0.062	0.464	1.519552860744163e-30	5.366309851853768e-40	-0.3077518972442438	0.087	0.503	1.1297692131107737e-35	7.217749777913661e-35	1.0732619703707568e-39	LEC
Ttc3	2.71354117507242e-38	-0.4507023922999843	0.138	0.628	5.7128182358799655e-34	7.783314640917851e-35	-0.41166349352915677	0.141	0.582	1.6386212313524352e-30	7.783314640917851e-35	5.427082350144819e-38	LEC
Mfap2	8.540465269322371e-35	-0.48650718510449875	0.022	0.365	1.7980241531504386e-30	2.356891125039508e-41	-0.4086491233647983	0.027	0.307	4.961962885545677e-37	8.540465269322371e-35	4.713782250079007e-41	LEC
Rpl10	9.482054100569773e-35	-0.5019971123211926	0.658	0.916	1.9962568497929543e-30	1.0790457320878238e-38	-0.6129358560972367	0.615	0.908	2.2717149797644956e-34	9.482054100569773e-35	2.1580914641756448e-38	LEC
Eif3f	9.491350710693139e-35	-0.3357308949727764	0.648	0.674	1.9982140651222265e-30	1.8531879062762086e-41	-0.3596510697342453	0.644	0.699	3.901516499083302e-37	9.491350710693139e-35	3.706375812552431e-41	BEC
Crip1	9.493461758287301e-35	-0.6643412430040065	0.225	0.73	1.9986585039722256e-30	2.523800715428203e-45	-0.7790269983362361	0.251	0.83	5.313357646190996e-41	9.493461758287301e-35	5.047601430856397e-45	LEC
Eif3f	1.0819148459258983e-34	-0.6277539708267437	0.346	0.803	2.2777553251277937e-30	6.23232491579677e-35	-0.6792466033814207	0.306	0.752	1.312091364522694e-30	1.0819148459258983e-34	1.2464649831593527e-34	LEC
Taldo1	1.101063736991106e-34	-0.2624403492847197	0.476	0.691	2.3180694854873753e-30	1.3241595730258832e-69	-0.37658599164902745	0.356	0.752	2.787753149091392e-65	1.101063736991106e-34	2.648319146051793e-69	FRC
Kcnj8	1.1036390407229254e-34	-0.3443341863255233	0.245	0.455	2.323491272433975e-30	2.4293978394803916e-69	-0.37090256542656314	0.197	0.559	5.114611271458069e-65	1.1036390407229254e-34	4.858795678960766e-69	FRC
Tmem132a	1.7010053842649887e-46	-0.4645757406959202	0.047	0.515	3.5811266354930803e-42	1.1557362869969606e-34	-0.3087893343883838	0.075	0.431	2.4331716050147012e-30	1.1557362869969606e-34	3.4020107685299836e-46	LEC
Tmem147	1.334193242505707e-34	-0.31484629073433223	0.089	0.515	2.8088770334472648e-30	9.883052247910908e-35	-0.26698667875776083	0.085	0.464	2.0806789897526835e-30	1.334193242505707e-34	1.976610449582176e-34	LEC
Rsf1	1.3379017440578077e-34	-0.37620877167585376	0.118	0.573	2.8166845417649025e-30	5.779133423268472e-40	-0.3569509956028627	0.114	0.575	1.2166809596007114e-35	1.3379017440578077e-34	1.1558266846537e-39	LEC
Ypel2	2.2138056771582923e-36	-0.37418762483124374	0.098	0.547	4.660725092121353e-32	1.6219071910285574e-34	-0.3136832377941933	0.096	0.49	3.414601209272422e-30	1.6219071910285574e-34	4.427611354316567e-36	LEC
Enpp2	1.9252075387495034e-34	-0.42837773860185935	0.62	0.673	4.0531394313293296e-30	1.4201298561349498e-66	-0.52251686718391	0.666	0.819	2.98979938612091e-62	1.9252075387495034e-34	2.840259712269933e-66	BEC
Tprgl	1.9376483307829518e-34	-0.4514068091400569	0.199	0.672	4.079331030797348e-30	4.152933807710075e-41	-0.4495497523344647	0.138	0.614	8.743171545372021e-37	1.9376483307829518e-34	8.305867615420133e-41	LEC
Stt3b	1.3018980862554802e-39	-0.518062598201984	0.165	0.664	2.7408860409936624e-35	2.158310799442707e-34	-0.4092275078928335	0.148	0.595	4.543891726066731e-30	2.158310799442707e-34	2.603796172510969e-39	LEC
Chmp2b	2.5258393151492408e-34	-0.3212283869806614	0.103	0.547	5.317649510183697e-30	6.04101173508354e-39	-0.3459183554413985	0.107	0.542	1.2718142005871378e-34	2.5258393151492408e-34	1.2082023470167183e-38	LEC
Afap1l1	4.548204675445121e-42	-0.4246475450337546	0.1	0.599	9.575335303214613e-38	2.531979392820151e-34	-0.33794262354278914	0.115	0.536	5.330576215704264e-30	2.531979392820151e-34	9.096409350890275e-42	LEC
Timp2	2.8962441046898593e-34	-0.38544193263725113	0.215	0.42	6.097462713603561e-30	8.510105140043789e-67	-0.5493051548033453	0.241	0.552	1.7916324351334188e-62	2.8962441046898593e-34	1.7020210280087504e-66	BEC
Rsu1	3.084960539294221e-34	-0.2677217952715869	0.539	0.752	6.494767423376123e-30	7.617641489537054e-62	-0.37484700222872064	0.438	0.819	1.603742062792236e-57	3.084960539294221e-34	1.523528297907414e-61	FRC
Glycam1	3.2216232170698946e-34	-0.3562680333280286	0.98	0.99	6.78248335889725e-30	1.0310054616056708e-73	-0.5843990253559506	0.981	1	2.1705757983184187e-69	3.2216232170698946e-34	2.062010923211321e-73	BEC
Prcp	3.4642686584736474e-34	-0.31919202799792445	0.2	0.394	7.29332480668457e-30	2.0908112210615273e-36	-0.28557342313179673	0.226	0.462	4.4017848637008336e-32	3.4642686584736474e-34	4.181622442123058e-36	BEC
Ndufb10	5.6653877654228766e-42	-0.5056533270322952	0.125	0.624	1.1927340862544782e-37	3.5837412311579356e-34	-0.46565920208090966	0.162	0.608	7.544850413956802e-30	3.5837412311579356e-34	1.1330775530845742e-41	LEC
Calcrl	3.307932841778456e-54	-0.6636770582894248	0.1	0.672	6.964191011796184e-50	3.90968634952937e-34	-0.43881092319651516	0.17	0.641	8.231062671664182e-30	3.90968634952937e-34	6.615865683556882e-54	LEC
Gas7	1.3194078471050423e-41	-0.4780196402803857	0.123	0.628	2.7777493405102456e-37	4.413899566498854e-34	-0.3576332660660592	0.112	0.516	9.292582757350036e-30	4.413899566498854e-34	2.638815694210101e-41	LEC
Ndufb11	4.323381394089783e-34	-0.4938924933681688	0.205	0.672	9.10201484897722e-30	5.637874902982753e-34	-0.5384292509557933	0.2	0.66	1.1869418033249589e-29	5.637874902982753e-34	8.646762788179544e-34	LEC
Btbd1	6.623554406883323e-34	-0.29794928108262886	0.092	0.522	1.394456909281146e-29	1.3567129352299426e-41	-0.26247746942156236	0.079	0.497	2.8562877425395983e-37	6.623554406883323e-34	2.7134258704598975e-41	LEC
